n_players,turns,winner_character,winner_strategy,leader_won,score_spread,top_score,portals_opened_total
5,35,Проводник,engine_builder,1,2.1,6,9
5,39,Друид,engine_builder,0,2.06,6,9
5,50,Проводник,greedy,0,2.94,9,9
5,34,Проводник,greedy,0,2.73,7,9
5,39,Кладоискатель,greedy,0,2.06,6,9
5,37,Летописец,engine_builder,1,1.85,5,9
5,49,Друид,engine_builder,1,5.12,14,9
5,40,Кладоискатель,engine_builder,1,1.62,5,9
5,36,Друид,random,0,2.15,6,9
5,39,Проводник,risk_taker,1,3.72,11,9
5,34,Кладоискатель,risk_taker,0,2.4,6,9
5,30,Друид,risk_taker,0,1.47,5,9
5,38,Друид,engine_builder,1,3.31,10,9
5,35,Наблюдатель,engine_builder,0,1.17,4,9
5,30,Проводник,engine_builder,1,1.85,5,9
5,33,Наблюдатель,engine_builder,1,2.1,6,9
5,41,Друид,engine_builder,1,4.07,11,9
5,37,Проводник,greedy,0,2.56,8,9
5,34,Друид,engine_builder,1,2.53,8,9
5,34,Наблюдатель,engine_builder,0,1.94,6,9
5,35,Проводник,engine_builder,0,2.58,6,9
5,32,Проводник,risk_taker,1,1.62,6,9
5,38,Проводник,risk_taker,1,2.87,8,9
5,43,Кладоискатель,risk_taker,0,3.29,9,9
5,31,Кладоискатель,engine_builder,1,1.6,4,9
5,45,Летописец,engine_builder,0,3.5,10,9
5,38,Проводник,random,1,1.47,4,9
5,35,Хранитель Пути,risk_taker,0,3.07,8,9
5,38,Проводник,risk_taker,0,2.79,7,9
5,36,Проводник,risk_taker,0,1.94,6,9
5,34,Друид,risk_taker,0,2.15,6,9
5,40,Друид,engine_builder,0,1.17,3,9
5,36,Проводник,risk_taker,1,1.72,6,9
5,32,Наблюдатель,engine_builder,1,1.41,4,9
5,36,Друид,engine_builder,1,2.87,8,9
5,35,Проводник,engine_builder,1,4.54,13,9
5,26,Друид,risk_taker,0,1.83,5,9
5,44,Хранитель Пути,greedy,0,1.74,5,9
5,26,Друид,risk_taker,0,2.14,6,9
5,39,Проводник,random,1,1.94,6,9
5,36,Проводник,engine_builder,1,3.32,9,9
5,44,Друид,engine_builder,0,2.23,7,9
5,30,Проводник,risk_taker,0,2.42,7,9
5,36,Кладоискатель,engine_builder,1,1.47,4,9
5,37,Летописец,engine_builder,0,2.24,5,9
5,40,Наблюдатель,engine_builder,0,1.72,5,9
5,32,Кладоискатель,engine_builder,0,0.75,2,9
5,34,Кладоискатель,engine_builder,0,1.62,4,9
5,34,Проводник,engine_builder,1,2.94,8,9
5,51,Кладоискатель,random,0,4.15,11,9
5,46,Хранитель Пути,greedy,0,1.62,5,9
5,46,Хранитель Пути,random,0,2.42,7,9
5,42,Наблюдатель,greedy,1,2.42,6,9
5,28,Хранитель Пути,greedy,0,1.72,5,9
5,35,Кладоискатель,engine_builder,1,2.99,8,9
5,35,Кладоискатель,risk_taker,0,2.28,6,9
5,59,Проводник,greedy,0,2.33,7,9
5,31,Наблюдатель,risk_taker,0,1.67,6,9
5,34,Проводник,greedy,1,1.62,5,9
5,43,Проводник,engine_builder,0,2.73,7,9
5,34,Проводник,risk_taker,0,2.23,7,9
5,42,Друид,risk_taker,0,1.62,5,9
5,32,Летописец,engine_builder,0,1.17,3,9
5,42,Проводник,greedy,1,2.58,7,9
5,34,Друид,greedy,0,1.83,6,9
5,44,Друид,engine_builder,1,2.5,7,9
5,44,Кладоискатель,greedy,0,1.85,5,9
5,42,Хранитель Пути,risk_taker,1,1.74,5,9
5,33,Проводник,risk_taker,0,1.9,5,9
5,40,Наблюдатель,engine_builder,1,2.79,8,9
5,31,Друид,engine_builder,1,4.05,11,9
5,43,Кладоискатель,risk_taker,0,3.41,8,9
5,30,Хранитель Пути,greedy,0,1.6,5,9
5,40,Летописец,engine_builder,0,2.48,8,9
5,43,Хранитель Пути,engine_builder,0,2.99,8,9
5,34,Проводник,engine_builder,1,2.48,7,9
5,34,Проводник,engine_builder,1,2.48,7,9
5,29,Летописец,risk_taker,0,1.47,5,9
5,46,Кладоискатель,engine_builder,1,1.85,5,9
5,43,Друид,risk_taker,0,2.48,7,9
5,39,Друид,risk_taker,1,2.14,6,9
5,34,Проводник,greedy,0,1.2,4,9
5,43,Проводник,greedy,0,2.48,7,9
5,38,Летописец,greedy,0,2.28,6,9
5,36,Проводник,greedy,0,2.19,6,9
5,36,Летописец,engine_builder,1,2.06,6,9
5,29,Наблюдатель,engine_builder,1,1.85,6,9
5,35,Кладоискатель,engine_builder,0,3.2,7,9
5,33,Проводник,risk_taker,0,2.06,5,9
5,41,Летописец,greedy,1,1.1,3,9
5,31,Проводник,greedy,0,2.58,7,9
5,38,Хранитель Пути,engine_builder,0,2.8,6,9
5,31,Друид,risk_taker,1,1.67,6,9
5,30,Кладоискатель,engine_builder,1,0.75,2,9
5,38,Проводник,random,0,2.1,6,9
5,36,Хранитель Пути,engine_builder,1,2.61,7,9
5,31,Друид,risk_taker,1,2.1,5,9
5,50,Хранитель Пути,risk_taker,1,2.73,7,9
5,40,Проводник,risk_taker,1,2.28,6,9
5,38,Летописец,engine_builder,0,2.61,7,9
5,39,Друид,engine_builder,1,2.33,7,9
5,42,Проводник,greedy,0,2.32,7,9
5,31,Наблюдатель,engine_builder,0,2.42,7,9
5,39,Друид,risk_taker,0,2.42,6,9
5,40,Проводник,engine_builder,1,2.56,7,9
5,34,Летописец,risk_taker,0,1.36,4,9
5,33,Летописец,engine_builder,1,2.23,7,9
5,33,Хранитель Пути,risk_taker,1,2.33,8,9
5,39,Проводник,random,0,2.32,6,9
5,33,Хранитель Пути,engine_builder,0,2.14,6,9
5,37,Друид,risk_taker,1,2.58,7,9
5,41,Проводник,greedy,1,3.19,9,9
5,33,Проводник,risk_taker,1,1.96,6,9
5,34,Проводник,engine_builder,1,1.85,6,9
5,36,Проводник,engine_builder,1,3.38,9,9
5,64,Наблюдатель,greedy,0,3.16,9,9
5,43,Проводник,engine_builder,1,4.41,9,9
5,40,Кладоискатель,engine_builder,1,2.28,6,9
5,37,Летописец,engine_builder,0,1.85,6,9
5,35,Кладоискатель,risk_taker,0,2.32,5,9
5,34,Наблюдатель,engine_builder,1,1.62,4,9
5,46,Хранитель Пути,risk_taker,0,1.47,5,9
5,40,Проводник,engine_builder,0,4.71,13,9
5,36,Летописец,greedy,0,1.47,5,9
5,43,Проводник,greedy,0,2.48,7,9
5,39,Проводник,risk_taker,1,2.56,7,9
5,37,Кладоискатель,risk_taker,0,2.97,7,9
5,44,Друид,random,0,1.1,5,9
5,32,Наблюдатель,engine_builder,1,1.62,4,9
5,36,Хранитель Пути,engine_builder,0,2.86,8,9
5,38,Кладоискатель,engine_builder,0,2.45,8,9
5,37,Хранитель Пути,engine_builder,0,1.6,5,9
5,31,Проводник,engine_builder,1,2.06,5,9
5,35,Наблюдатель,engine_builder,0,1.41,4,9
5,37,Друид,risk_taker,0,2.06,7,9
5,38,Хранитель Пути,engine_builder,1,0.75,4,9
5,34,Друид,engine_builder,0,1.6,5,9
5,27,Проводник,engine_builder,1,2.04,6,9
5,30,Друид,engine_builder,0,2.32,7,9
5,35,Друид,engine_builder,1,1.72,6,9
5,51,Хранитель Пути,engine_builder,1,2.14,6,9
5,44,Проводник,engine_builder,1,4.08,11,9
5,38,Проводник,engine_builder,1,2.71,8,9
5,36,Друид,engine_builder,1,2.32,6,9
5,44,Друид,risk_taker,0,1.94,7,9
5,43,Хранитель Пути,engine_builder,0,2.32,6,9
5,38,Наблюдатель,engine_builder,0,1.33,4,9
5,34,Хранитель Пути,greedy,0,1.9,5,9
5,34,Проводник,risk_taker,1,2.61,7,9
5,32,Хранитель Пути,risk_taker,1,0.98,5,9
5,34,Наблюдатель,engine_builder,1,2.19,6,9
5,42,Кладоискатель,greedy,1,2.71,6,9
5,36,Друид,engine_builder,1,1.83,5,9
5,34,Кладоискатель,greedy,0,1.5,5,9
5,35,Летописец,greedy,0,1.72,5,9
5,37,Проводник,engine_builder,1,4.17,12,9
5,30,Проводник,engine_builder,1,1.9,5,9
5,41,Наблюдатель,engine_builder,1,1.47,4,9
5,33,Хранитель Пути,random,0,1.41,4,9
5,33,Хранитель Пути,risk_taker,1,1.9,5,9
5,34,Проводник,risk_taker,1,2.1,7,9
5,37,Летописец,engine_builder,1,2.73,8,9
5,30,Проводник,engine_builder,0,4.02,11,9
5,38,Хранитель Пути,engine_builder,0,2.42,8,9
5,35,Летописец,engine_builder,0,2.14,6,9
5,36,Кладоискатель,engine_builder,0,2.33,6,9
5,31,Проводник,risk_taker,0,2.42,6,9
5,38,Кладоискатель,risk_taker,0,2.33,7,9
5,32,Кладоискатель,engine_builder,1,1.47,4,9
5,37,Хранитель Пути,random,0,1.47,4,9
5,36,Летописец,risk_taker,0,2.58,7,9
5,36,Хранитель Пути,risk_taker,1,2.42,7,9
5,44,Наблюдатель,greedy,1,1.6,4,9
5,72,Проводник,random,0,1.62,5,9
5,36,Проводник,engine_builder,1,5.15,15,9
5,34,Хранитель Пути,random,0,1.6,5,9
5,53,Летописец,engine_builder,1,2.24,8,9
5,32,Хранитель Пути,greedy,1,1.74,5,9
5,33,Летописец,risk_taker,0,3.5,10,9
5,37,Проводник,engine_builder,1,2.99,8,9
5,34,Проводник,engine_builder,1,3.74,11,9
5,43,Хранитель Пути,engine_builder,1,1.74,5,9
5,35,Проводник,engine_builder,0,1.62,6,9
5,42,Наблюдатель,greedy,0,2.83,8,9
5,32,Проводник,greedy,0,2.45,7,9
5,35,Проводник,random,0,2.06,5,9
5,36,Проводник,risk_taker,0,1.62,4,9
5,53,Наблюдатель,random,0,1.62,6,9
5,44,Летописец,engine_builder,1,1.83,4,9
5,42,Проводник,risk_taker,0,2.42,6,9
5,33,Наблюдатель,greedy,0,1.62,5,9
5,26,Проводник,engine_builder,0,2.64,7,9
5,32,Проводник,engine_builder,1,4.96,13,9
5,41,Летописец,engine_builder,0,1.47,4,9
5,33,Друид,engine_builder,1,2.14,7,9
5,39,Проводник,engine_builder,1,2.71,6,9
5,34,Проводник,engine_builder,0,1.47,4,9
5,32,Проводник,engine_builder,1,2.24,6,9
5,36,Друид,engine_builder,1,3.31,10,9
5,34,Кладоискатель,risk_taker,1,1.85,5,9
5,30,Проводник,risk_taker,1,3.97,11,9
5,34,Проводник,engine_builder,0,1.47,6,9
5,40,Проводник,risk_taker,1,2.64,8,9
5,30,Летописец,engine_builder,1,1.6,5,9
5,38,Проводник,risk_taker,1,2.93,9,9
5,48,Хранитель Пути,engine_builder,0,1.5,5,9
5,35,Проводник,risk_taker,1,1.47,6,9
5,39,Хранитель Пути,greedy,1,1.85,6,9
5,42,Проводник,greedy,0,2.32,7,9
5,36,Кладоискатель,engine_builder,0,2.56,7,9
5,37,Проводник,risk_taker,0,3.06,9,9
5,38,Друид,random,0,1.67,6,9
5,39,Наблюдатель,random,0,1.74,6,9
5,33,Проводник,engine_builder,1,3.01,8,9
5,38,Проводник,risk_taker,1,3.31,9,9
5,37,Летописец,random,0,1.62,5,9
5,46,Проводник,random,1,2.58,7,9
5,46,Друид,engine_builder,0,3.85,10,9
5,52,Летописец,risk_taker,1,0.8,3,9
5,35,Кладоискатель,risk_taker,0,1.83,4,9
5,38,Наблюдатель,risk_taker,1,3.29,9,9
5,47,Проводник,risk_taker,0,2.61,7,9
5,35,Проводник,greedy,1,2.48,8,9
5,38,Хранитель Пути,random,0,1.74,6,9
5,40,Хранитель Пути,engine_builder,1,1.5,5,9
5,36,Проводник,random,0,1.6,5,9
5,33,Проводник,engine_builder,0,4.66,12,9
5,35,Проводник,greedy,1,2.45,7,9
5,31,Друид,risk_taker,0,2.1,5,9
5,41,Наблюдатель,risk_taker,0,2.19,7,9
5,34,Проводник,engine_builder,0,4.21,12,9
5,39,Летописец,risk_taker,0,1.94,6,9
5,33,Друид,engine_builder,1,1.85,5,9
5,33,Друид,engine_builder,1,0.89,5,9
5,41,Проводник,risk_taker,1,4.43,12,9
5,39,Кладоискатель,risk_taker,1,3.07,8,9
5,39,Проводник,greedy,0,1.6,5,9
5,34,Хранитель Пути,engine_builder,0,1.33,4,9
5,38,Проводник,risk_taker,0,1.9,5,9
5,35,Друид,engine_builder,1,2.06,6,9
5,41,Проводник,greedy,0,2.68,8,9
5,76,Хранитель Пути,risk_taker,0,3.72,10,9
5,46,Летописец,engine_builder,0,2.06,5,9
5,32,Наблюдатель,engine_builder,1,1.47,4,9
5,34,Проводник,risk_taker,0,2.1,6,9
5,43,Проводник,risk_taker,1,2.24,5,9
5,31,Хранитель Пути,greedy,0,1.85,5,9
5,36,Летописец,risk_taker,0,1.62,6,9
5,34,Хранитель Пути,engine_builder,0,1.26,3,9
5,32,Проводник,engine_builder,0,1.96,7,9
5,41,Наблюдатель,random,1,1.2,5,9
5,42,Кладоискатель,greedy,0,2.28,6,9
5,26,Проводник,engine_builder,1,1.17,3,9
5,43,Хранитель Пути,engine_builder,1,2.14,6,9
5,32,Проводник,risk_taker,1,2.32,7,9
5,30,Проводник,risk_taker,1,2.28,6,9
5,37,Летописец,engine_builder,0,1.79,6,9
5,33,Кладоискатель,random,0,0.75,4,9
5,44,Проводник,random,0,1.41,4,9
5,38,Кладоискатель,risk_taker,1,1.26,4,9
5,30,Хранитель Пути,engine_builder,1,1.5,5,9
5,32,Проводник,risk_taker,0,1.72,6,9
5,38,Летописец,engine_builder,1,1.6,4,9
5,38,Друид,engine_builder,0,2.42,8,9
5,37,Кладоискатель,risk_taker,0,1.5,5,9
5,37,Друид,risk_taker,1,1.17,3,9
5,37,Проводник,risk_taker,1,1.94,5,9
5,34,Проводник,engine_builder,0,1.62,5,9
5,45,Кладоискатель,engine_builder,0,3.77,10,9
5,52,Друид,engine_builder,1,3.44,10,9
5,40,Хранитель Пути,engine_builder,1,1.85,5,9
5,38,Хранитель Пути,greedy,0,2.04,6,9
5,35,Наблюдатель,risk_taker,1,1.74,5,9
5,30,Кладоискатель,risk_taker,1,2.76,8,9
5,42,Проводник,risk_taker,1,2.06,6,9
5,38,Проводник,risk_taker,0,1.17,3,9
5,38,Друид,engine_builder,0,3.07,9,9
5,35,Летописец,risk_taker,0,2.76,8,9
5,37,Проводник,risk_taker,0,2.33,6,9
5,31,Проводник,engine_builder,0,3.56,11,9
5,29,Кладоискатель,risk_taker,1,2.42,6,9
5,36,Проводник,engine_builder,1,3.54,10,9
5,41,Проводник,random,0,2.42,7,9
5,32,Летописец,risk_taker,1,2.48,7,9
5,42,Наблюдатель,random,0,1.72,5,9
5,36,Летописец,greedy,0,1.02,5,9
5,35,Друид,engine_builder,1,4.15,11,9
5,36,Проводник,risk_taker,0,1.17,3,9
5,36,Проводник,greedy,1,2.19,7,9
5,44,Наблюдатель,risk_taker,0,3.93,11,9
5,35,Проводник,risk_taker,0,2.71,7,9
5,36,Кладоискатель,risk_taker,0,2.15,6,9
5,29,Проводник,risk_taker,0,2.93,8,9
5,26,Хранитель Пути,engine_builder,1,2.23,6,9
5,41,Проводник,random,1,4.6,11,9
5,43,Наблюдатель,risk_taker,0,2.53,6,9
5,44,Летописец,engine_builder,0,1.5,5,9
5,39,Проводник,engine_builder,0,2.04,7,9
5,33,Проводник,risk_taker,0,2.15,6,9
5,38,Проводник,risk_taker,0,0.75,3,9
5,38,Друид,engine_builder,0,4.54,12,9
5,42,Друид,random,0,2.87,8,9
5,32,Друид,engine_builder,0,1.33,5,9
5,29,Летописец,engine_builder,1,1.33,4,9
5,27,Проводник,risk_taker,0,2.23,6,9
5,33,Хранитель Пути,risk_taker,0,2.32,7,9
5,44,Хранитель Пути,risk_taker,1,2.56,7,9
5,37,Друид,engine_builder,1,1.6,6,9
5,45,Наблюдатель,engine_builder,1,3.19,7,9
5,30,Кладоискатель,greedy,0,1.2,5,9
5,30,Кладоискатель,risk_taker,0,2.04,7,9
5,42,Проводник,risk_taker,1,3.29,9,9
5,31,Кладоискатель,greedy,0,1.85,5,9
5,33,Хранитель Пути,greedy,0,1.36,4,9
5,30,Проводник,engine_builder,0,1.47,4,9
5,31,Летописец,greedy,0,1.72,5,9
5,40,Проводник,greedy,0,2.9,7,9
5,35,Хранитель Пути,engine_builder,0,1.6,4,9
5,36,Наблюдатель,greedy,0,1.72,5,9
5,31,Кладоискатель,risk_taker,0,1.96,5,9
5,42,Проводник,risk_taker,0,3.07,8,9
5,47,Проводник,engine_builder,0,4.87,14,9
5,25,Друид,engine_builder,0,1.94,5,9
5,43,Кладоискатель,greedy,0,2.65,7,9
5,39,Проводник,greedy,1,2.14,6,9
5,33,Летописец,engine_builder,0,1.94,6,9
5,45,Проводник,greedy,0,3.01,7,9
5,40,Летописец,engine_builder,0,2.32,6,9
5,36,Наблюдатель,engine_builder,0,1.47,6,9
5,44,Кладоискатель,risk_taker,0,1.55,6,9
5,27,Проводник,engine_builder,1,2.06,6,9
5,37,Друид,engine_builder,0,2.4,7,9
5,45,Друид,risk_taker,1,1.62,5,9
5,44,Проводник,risk_taker,1,2.24,6,9
5,46,Летописец,engine_builder,0,2.61,8,9
5,43,Летописец,engine_builder,1,2.06,6,9
5,30,Проводник,engine_builder,1,3.71,11,9
5,34,Наблюдатель,random,0,2.97,8,9
5,34,Друид,engine_builder,1,2.06,6,9
5,35,Хранитель Пути,engine_builder,1,1.94,5,9
5,35,Проводник,random,0,1.02,4,9
5,31,Летописец,risk_taker,1,2.61,7,9
5,37,Кладоискатель,engine_builder,1,2.06,5,9
5,36,Друид,engine_builder,1,1.74,5,9
5,28,Проводник,engine_builder,1,1.94,5,9
5,34,Проводник,risk_taker,1,2.99,9,9
5,48,Наблюдатель,risk_taker,0,2.61,7,9
5,38,Кладоискатель,engine_builder,0,2.56,7,9
5,40,Проводник,engine_builder,0,3.61,10,9
5,37,Наблюдатель,engine_builder,0,1.17,3,9
5,33,Друид,engine_builder,0,1.74,7,9
5,43,Проводник,greedy,1,2.42,7,9
5,33,Проводник,engine_builder,1,0.98,2,9
5,31,Летописец,engine_builder,1,2.53,6,9
5,37,Кладоискатель,risk_taker,0,3.26,8,9
5,42,Друид,engine_builder,1,3.44,10,9
5,37,Проводник,risk_taker,1,2.64,7,9
5,34,Наблюдатель,risk_taker,0,1.41,4,9
5,41,Друид,engine_builder,0,3.26,10,9
5,31,Кладоискатель,engine_builder,0,0.8,3,9
5,38,Проводник,risk_taker,0,2.04,5,9
5,33,Друид,random,0,1.74,5,9
5,40,Летописец,risk_taker,0,2.33,7,9
5,34,Кладоискатель,greedy,0,1.94,5,9
5,43,Проводник,risk_taker,1,2.04,5,9
